album_id,title,artist_id,album_type,release_year,release_date,track_count,label,upc,spotify_id,musicbrainz_id,source_dataset
6yKhjUoOsHa60DSqpugerw,Shed A Light,artist:2bbbcee4-a18c-5b38-1fc0-ac3cdc8a48bb,album,2016,,1,,,6yKhjUoOsHa60DSqpugerw,,tidy_tuesday_dbcl
6yNq56Py7PppTGP5HueKcP,Hell on Earth,artist:e0dc2563-bae4-4cf1-2b8a-b8e8bbec09c3,album,2019,,1,,,6yNq56Py7PppTGP5HueKcP,,tidy_tuesday_dbcl
6yPjXW0WhOnJbRGl2wLtA4,Flow Violento Vol.1,artist:bb8abae8-7a01-76b4-204a-6a9da6dc22a5,album,2019,,2,,,6yPjXW0WhOnJbRGl2wLtA4,,tidy_tuesday_dbcl
6yQXOc0luqwZYOT0jkgrqJ,Soak Me in Bleach,artist:b098565d-b781-343f-1ff0-aebff9895733,album,2020,,1,,,6yQXOc0luqwZYOT0jkgrqJ,,tidy_tuesday_dbcl
6yRUOoA0Z4jgr6qcKcFAbH,"화양연화 The Most Beautiful Moment In Life, Pt. 1",artist:c3ea886e-7d47-f5c4-9a7d-092fadf0c03b,album,2015,,1,,,6yRUOoA0Z4jgr6qcKcFAbH,,tidy_tuesday_dbcl
6yTaSm8NY1fUrKhusuVYz0,Someone New,artist:8211dd8b-ca50-b623-b41d-034ab855067d,album,2019,,1,,,6yTaSm8NY1fUrKhusuVYz0,,tidy_tuesday_dbcl
6yToEDqffJczexnBMtf0GD,Behave,artist:04d76b60-7589-6386-5ec7-1157cd5fefd8,album,2017,,1,,,6yToEDqffJczexnBMtf0GD,,tidy_tuesday_dbcl
6yXfAPWCd2Vx9S09JPZviq,El Fuego,artist:175d2ca2-307e-4dee-320a-a2bc6abb6356,album,2017,,1,,,6yXfAPWCd2Vx9S09JPZviq,,tidy_tuesday_dbcl
6ybOmx9SPmg2IbpNumv5FK,Kinetic (Original Mix),artist:d297d7fa-b792-50a7-8823-b8ccd2a7debe,album,2017,,1,,,6ybOmx9SPmg2IbpNumv5FK,,tidy_tuesday_dbcl
6ycQMMWnQrZeCXN4LEaDRz,Army of the Sun,artist:3fde7b45-297d-b944-ff14-76d8d49b8bee,album,2019,,3,,,6ycQMMWnQrZeCXN4LEaDRz,,tidy_tuesday_dbcl
6ycTgsVxyefeOAf9sxPzI2,Klk Cupido,artist:16e04ac9-834b-4c78-c11e-ad18bb7e7490,album,2018,,1,,,6ycTgsVxyefeOAf9sxPzI2,,tidy_tuesday_dbcl
6ycv9OkjXqQGkXPcfrR3SB,Breathe Away,artist:1308646c-e2f1-48ff-84f6-4eaf084ffa92,album,2019,,1,,,6ycv9OkjXqQGkXPcfrR3SB,,tidy_tuesday_dbcl
6ydl6ia9cstTRn7tKI7VMS,Amores Difíciles,artist:9b3eb1b9-819f-894d-b636-80d2c267c643,album,2008,,1,,,6ydl6ia9cstTRn7tKI7VMS,,tidy_tuesday_dbcl
6yeBwc4ZSaLvxtN8eYx8XC,Joshua at Metro,artist:68133434-26fe-253f-0153-3f6b9385e4e5,album,2018,,1,,,6yeBwc4ZSaLvxtN8eYx8XC,,tidy_tuesday_dbcl
6yerbMzLaLIDMy9cMdjlaJ,Your Love,artist:db21ae7d-732e-6c55-9bb8-6aeb1b352289,album,2019,,1,,,6yerbMzLaLIDMy9cMdjlaJ,,tidy_tuesday_dbcl
6yhHW85d9Z6D3uyvLZSZxI,Long Way Home,artist:2b968ae7-650e-d9e5-cd6d-e7b2fb711bc0,album,2016,,1,,,6yhHW85d9Z6D3uyvLZSZxI,,tidy_tuesday_dbcl
6ylFfzx32ICw4L1A7YWNLN,OASIS,artist:cf28d15e-0386-3808-71b4-46280d274aec,album,2019,,8,,,6ylFfzx32ICw4L1A7YWNLN,,tidy_tuesday_dbcl
6ylm8nCNFiat67jTtsXIoe,Cold Blood (feat. Jeffrey James),artist:e5e47feb-0f9d-15f4-d8b9-a73f963f98b3,album,2017,,1,,,6ylm8nCNFiat67jTtsXIoe,,tidy_tuesday_dbcl
6ymZBbRSmzAvoSGmwAFoxm,Doolittle,artist:f152ec43-f3c8-deed-8107-88a4bb27f5b0,album,1989,,3,,,6ymZBbRSmzAvoSGmwAFoxm,,tidy_tuesday_dbcl
6ynCD4RO1hIlHZEAlVaAJl,Mi Like It - Single,artist:55d6f0d2-102e-a068-8a46-17ed02659304,album,2016,,1,,,6ynCD4RO1hIlHZEAlVaAJl,,tidy_tuesday_dbcl
6yoGOJsTjU7w2amKcUUX7S,Blood,artist:2db92a6a-7296-1094-2bd8-ab4f37d1d394,album,2018,,1,,,6yoGOJsTjU7w2amKcUUX7S,,tidy_tuesday_dbcl
6ypMACNAnqOOramJJkIK3f,MIAmi Ye,artist:d7892638-e527-7e47-1e41-fced75fe9472,album,2019,,1,,,6ypMACNAnqOOramJJkIK3f,,tidy_tuesday_dbcl
6yskpQ4wqZZWAx648cB6Ml,Marginais Acústico #1,artist:1cd3c693-132f-4c31-b5b5-e5f4c5eed6bd,album,2019,,1,,,6yskpQ4wqZZWAx648cB6Ml,,tidy_tuesday_dbcl
6ysxrvKUUuybsmw1bP6uu2,Contact - EP,artist:d7021198-d587-1e1a-bf2d-20a494493ba2,album,2016,,1,,,6ysxrvKUUuybsmw1bP6uu2,,tidy_tuesday_dbcl
6yte1N1QzanzOHWccKsOGB,She Can't Stop This,artist:77027622-202e-05ab-af1f-ab2bebc0dc2a,album,2011,,1,,,6yte1N1QzanzOHWccKsOGB,,tidy_tuesday_dbcl
6z0rowrvDcTZBJZ0HWxeNc,Message from Sylvia,artist:84a95568-f84b-fbdd-1c76-3963c6517feb,album,2017,,1,,,6z0rowrvDcTZBJZ0HWxeNc,,tidy_tuesday_dbcl
6z36eQoCPJu6mgzMoPg8RB,Shadows,artist:642fa147-dce4-c48f-f67c-1fb8fe8de61a,album,2019,,1,,,6z36eQoCPJu6mgzMoPg8RB,,tidy_tuesday_dbcl
6z3ZWazqHGspCYmckomjaQ,Break Me Down,artist:ff32ad40-9b91-d1b2-ba68-fa9886385e0b,album,2017,,1,,,6z3ZWazqHGspCYmckomjaQ,,tidy_tuesday_dbcl
6z4jnK1fRHP80RJC8x9UFd,A Night on the Town,artist:48c3c6f9-1e56-07c0-446c-c12a8d59af97,album,1976,,1,,,6z4jnK1fRHP80RJC8x9UFd,,tidy_tuesday_dbcl
6z5LStxyQzrUTrVxjiOXVU,G N' R Lies,artist:92b1eec2-666f-1b55-44e3-a7fee11737a6,album,1988,,1,,,6z5LStxyQzrUTrVxjiOXVU,,tidy_tuesday_dbcl
6z6KcmOiZbZWFMOsfquQ0z,Punto G,artist:3386935d-c3d2-d036-328d-2e9dae6510fe,album,2019,,1,,,6z6KcmOiZbZWFMOsfquQ0z,,tidy_tuesday_dbcl
6z6Tkrq32IVAN7LmrZtkVC,mello.w,artist:875f174e-4033-1666-ef93-37fbb2521eb7,album,2019,,1,,,6z6Tkrq32IVAN7LmrZtkVC,,tidy_tuesday_dbcl
6z8arLj8lWDoxk99ayMYlz,G-Sides,artist:ae85c391-f2ea-8f02-12ee-4b08738f1b00,album,2002,,1,,,6z8arLj8lWDoxk99ayMYlz,,tidy_tuesday_dbcl
6zGCWNNhZpKwL29DO1ROIi,Her Voice,artist:7a16fd18-c4b2-f0bc-1d6a-88d288e61ed1,album,2019,,1,,,6zGCWNNhZpKwL29DO1ROIi,,tidy_tuesday_dbcl
6zIEyjtc15ivJQWZ0gTCVd,I'll Play The Fool,artist:ecf3d618-653e-b232-cf59-f838e3340031,album,2019,,1,,,6zIEyjtc15ivJQWZ0gTCVd,,tidy_tuesday_dbcl
6zPR6xAESWFAUp0Z2J1pUy,Someone New,artist:e27b5207-b6d1-5b0f-e788-527a419e401e,album,2018,,1,,,6zPR6xAESWFAUp0Z2J1pUy,,tidy_tuesday_dbcl
6zQz7pCRhxSTMokAXIM8bu,Kylie Jenner,artist:769f2b8a-7518-0c1e-8c9b-37ccbcf9e049,album,2019,,1,,,6zQz7pCRhxSTMokAXIM8bu,,tidy_tuesday_dbcl
6zRtvOW9uHAqVeUKVnSnGZ,Once Again,artist:2e4a797f-c37d-01cb-8c7d-5f26fc9da604,album,2017,,1,,,6zRtvOW9uHAqVeUKVnSnGZ,,tidy_tuesday_dbcl
6zWjpBYGlyzX1cIueG61dP,Los Puti (with Lele Pons & Lyanno),artist:cabd056c-a63e-5dad-6ca7-39733b48ba80,album,2019,,1,,,6zWjpBYGlyzX1cIueG61dP,,tidy_tuesday_dbcl
6zX1iavBIYsAgGv6P9ZfZ2,Mi Culpa,artist:b7cf85f7-3d82-e45e-a505-bde04cd1f48d,album,2020,,1,,,6zX1iavBIYsAgGv6P9ZfZ2,,tidy_tuesday_dbcl
6zXOZuDsPTGu4yEKaTXzlH,Raise Vibration,artist:4ce5fb83-b636-5e19-e750-49dd56c771de,album,2018,,1,,,6zXOZuDsPTGu4yEKaTXzlH,,tidy_tuesday_dbcl
6zXvWxQ8vSbI44dQdPp4P0,Vivegam (Original Motion Picture Soundtrack),artist:ad15b50e-bde9-03c2-f281-31c9fdbbc29f,album,2017,,1,,,6zXvWxQ8vSbI44dQdPp4P0,,tidy_tuesday_dbcl
6zcIEXAc5SYa7DMJ3CyACz,Lush Life,artist:6f4414fe-e525-f152-c8d4-479ab90e56c0,album,2015,,1,,,6zcIEXAc5SYa7DMJ3CyACz,,tidy_tuesday_dbcl
6zeT0To7fzZjYNu2O4KZB5,Big Shot (feat. Mustard),artist:72df6ef9-c87a-3397-f5ad-5487f4c3df09,album,2019,,1,,,6zeT0To7fzZjYNu2O4KZB5,,tidy_tuesday_dbcl
6zekrj87ufrVNXn6IhXQsy,Miami Bass Tracks,artist:6f8936d5-0252-ba89-83f0-a5d9aab6ebae,album,2013,,1,,,6zekrj87ufrVNXn6IhXQsy,,tidy_tuesday_dbcl
6zhfMgOecZi8lRQ43CO3jL,Jordan,artist:9a0f2b24-eba6-b197-2583-e290cef75bf8,album,2019,,1,,,6zhfMgOecZi8lRQ43CO3jL,,tidy_tuesday_dbcl
6ziGVeyn9fyD29jpFJueTw,Chrome,artist:80e3f1d3-ce3e-b3d6-314f-07d45be22549,album,2019,,1,,,6ziGVeyn9fyD29jpFJueTw,,tidy_tuesday_dbcl
6zjenDV68SpvM3oEhorTDm,Ringo,artist:a8eaeaf5-2cc9-676a-a6e5-e07f8ef45b29,album,1973,,2,,,6zjenDV68SpvM3oEhorTDm,,tidy_tuesday_dbcl
6zlGZpLqzrPmYa44h8jhkm,Can't Be Alone Tonight,artist:602ab245-3687-bec9-b61f-5a7328598f76,album,2019,,1,,,6zlGZpLqzrPmYa44h8jhkm,,tidy_tuesday_dbcl
6zmhW2TRItWgBM3WBVR9Gn,I'm a Mess (Acoustic),artist:808d9bef-1b97-d50a-f4fb-ef453dc4b2ea,album,2018,,1,,,6zmhW2TRItWgBM3WBVR9Gn,,tidy_tuesday_dbcl
6zmz8hICEmQZEGPrUyVLwM,Cheapside Sloggers (feat. Gary Holt),artist:13909e30-1372-7a91-ee75-0bfd8660d7bc,album,2019,,1,,,6zmz8hICEmQZEGPrUyVLwM,,tidy_tuesday_dbcl
6zpu2C7qPjXrhv5cyuLNZn,Talking Back To The Night,artist:99942340-c4fa-42c5-7a87-842e5d0d17b7,album,1982,,1,,,6zpu2C7qPjXrhv5cyuLNZn,,tidy_tuesday_dbcl
6zr0YmPSudPjRxaYMPMNpW,Fire,artist:e89c4aa1-d0c3-93cf-666c-9226303432a1,album,2018,,1,,,6zr0YmPSudPjRxaYMPMNpW,,tidy_tuesday_dbcl
6zr6WFd1WstnmXD5poUA4W,Innovador EP,artist:57ee324c-ed5a-e550-dfb3-38bdd3db2b95,album,2013,,1,,,6zr6WFd1WstnmXD5poUA4W,,tidy_tuesday_dbcl
6ztbWDiEb1jqlpZr2jWGlX,Wake Me Up,artist:64b21e22-2e89-d3b8-2b46-de69d96ea0dc,album,2019,,1,,,6ztbWDiEb1jqlpZr2jWGlX,,tidy_tuesday_dbcl
6zvUQDqCQg0d4XfBc16ixS,Diary Of A Mad Band,artist:d53272a8-7550-9c3d-ed13-d34879402213,album,2011,,1,,,6zvUQDqCQg0d4XfBc16ixS,,tidy_tuesday_dbcl
6zwUPGMAnjh2PLxfVDTdnf,Okay,artist:7d3775eb-c352-1874-cb00-1ed3b6d2fe23,album,2014,,1,,,6zwUPGMAnjh2PLxfVDTdnf,,tidy_tuesday_dbcl
6zybPkFNyra328HkPyDOex,The Story,artist:68cb518e-28cf-1237-5588-6bbe47858aff,album,2020,,1,,,6zybPkFNyra328HkPyDOex,,tidy_tuesday_dbcl
6zz7pgb8hN2wBDc4ic8awt,So Red The Rose,artist:55a0f9a0-1a57-b764-befd-1afa3deeeda8,album,1985,,1,,,6zz7pgb8hN2wBDc4ic8awt,,tidy_tuesday_dbcl
6zzptNu7dqqGtpgUeddvFU,Expreso Aerophon,artist:e107a2f0-7ff9-d8b3-930c-83fa8881d500,album,2012,,1,,,6zzptNu7dqqGtpgUeddvFU,,tidy_tuesday_dbcl
6zzs0HMzEPRotJaEJe8uwJ,Girl Code,artist:376579d3-b69f-f724-a953-9d9eefb6a856,album,2018,,1,,,6zzs0HMzEPRotJaEJe8uwJ,,tidy_tuesday_dbcl
6zzxKlEaOfvPf54fr2UTVi,Lonely,artist:88f559e2-3171-b16b-2ca9-e9c09a94ca37,album,2019,,1,,,6zzxKlEaOfvPf54fr2UTVi,,tidy_tuesday_dbcl
700MviIgFKNTldTXmOAFOr,"Alone, Pt. II",artist:51117473-5d88-5a48-1302-cb5e76324465,album,2019,,1,,,700MviIgFKNTldTXmOAFOr,,tidy_tuesday_dbcl
700dWAqcIsUkNJ1WN1XPT5,"Rewind, Replay, Rebound (Deluxe)",artist:13909e30-1372-7a91-ee75-0bfd8660d7bc,album,2019,,1,,,700dWAqcIsUkNJ1WN1XPT5,,tidy_tuesday_dbcl
700ki3z1ZeqWTqeeGFNBjT,If I Lose Myself (Alesso vs OneRepublic),artist:7632699f-33d8-7bb2-b395-847c9c1626aa,album,2013,,1,,,700ki3z1ZeqWTqeeGFNBjT,,tidy_tuesday_dbcl
704IPZD4dGE0gAVRDfoapr,No Llegare (Remix del Remix),artist:5a6adb42-8f29-e02c-ab53-8b359cfa31e2,album,2019,,1,,,704IPZD4dGE0gAVRDfoapr,,tidy_tuesday_dbcl
705K6lFN9wm3bifelyuQS4,ARTPOP,artist:f4a1462d-a446-12fd-2c5e-1adc4fb7842c,album,2013,,1,,,705K6lFN9wm3bifelyuQS4,,tidy_tuesday_dbcl
708Whrc4abJEtqBINv9S2b,Damn The Torpedoes (Deluxe Edition),artist:282804bf-069c-acf4-844e-7e853b3c9e14,album,1979,,2,,,708Whrc4abJEtqBINv9S2b,,tidy_tuesday_dbcl
709GgE0luZdMQj7LrWaoVh,Weekend,artist:bc463928-6fa6-b00c-1cec-80ff8911f39f,album,2019,,1,,,709GgE0luZdMQj7LrWaoVh,,tidy_tuesday_dbcl
70AMsC8O968jN7eDo9EUFa,Body Sun (Claptone Remix),artist:ac172e6b-4eaa-a22a-3f27-6750c530f0d9,album,2019,,1,,,70AMsC8O968jN7eDo9EUFa,,tidy_tuesday_dbcl
70FZgBhFWV6JSf4fE18mcc,Summertime Love (Kingdom 93 Remix),artist:f8bca2d8-25dc-32f0-6af7-8850fd805cf0,album,2019,,1,,,70FZgBhFWV6JSf4fE18mcc,,tidy_tuesday_dbcl
70GiHz1mcKMeiHmdpggxWi,The Last Dance,artist:106722bc-3596-147a-d91b-73d47666e2a0,album,2019,,1,,,70GiHz1mcKMeiHmdpggxWi,,tidy_tuesday_dbcl
70HvPT0emsYVCVHEXSSl1p,Jovem Estrela,artist:8a5ae21a-7df6-b5b4-5592-96095cce36d2,album,2019,,1,,,70HvPT0emsYVCVHEXSSl1p,,tidy_tuesday_dbcl
70IeSpda5wxU3c7bCRpvCD,Kyle,artist:b27e9d8e-bf37-cf23-9a67-f5c4236056cf,album,2020,,3,,,70IeSpda5wxU3c7bCRpvCD,,tidy_tuesday_dbcl
70KuCHT6XcptXyM4OjCu3c,Sabes A Chocolate,artist:ff11eb2d-23cc-5c44-6589-80d59b92d833,album,2008,,1,,,70KuCHT6XcptXyM4OjCu3c,,tidy_tuesday_dbcl
70LhJFS1qu6puDII4ehtCf,Mvp,artist:af082bdc-efb6-e321-1a92-c6e492e90d78,album,2019,,1,,,70LhJFS1qu6puDII4ehtCf,,tidy_tuesday_dbcl
70MlPWqiWt8nE5zxqVRgM2,Otro Nivel De Musica,artist:ee2902fb-2a25-4528-2ee3-49658b323868,album,2011,,3,,,70MlPWqiWt8nE5zxqVRgM2,,tidy_tuesday_dbcl
70OnPDXfKOhOcfSEhJjR64,The Heartbreak Cure,artist:3c23e4c5-598a-ae0a-1360-3a870e9d57c0,album,2017,,1,,,70OnPDXfKOhOcfSEhJjR64,,tidy_tuesday_dbcl
70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,artist:126e7486-e6d5-3d54-28ef-2b27744a4a0a,album,1985,,1,,,70P9doc1EAqyb36gRmaPcU,,tidy_tuesday_dbcl
70RVxzJLI0xKU7raVEo2f2,Cavalier Youth,artist:bcc798b1-f3f0-5a4c-7278-8bc940d12768,album,2014,,1,,,70RVxzJLI0xKU7raVEo2f2,,tidy_tuesday_dbcl
70SDuPGTBT5d63bgstg5jr,Instinct (The Remixes),artist:26c2e140-6fd2-683b-412d-88c28cb81c34,album,2015,,1,,,70SDuPGTBT5d63bgstg5jr,,tidy_tuesday_dbcl
70UFEmNE2yxnglpRDJ22Av,Perennials,artist:d2a2a55a-df54-6121-ec45-0c8c966aa9d8,album,2018,,1,,,70UFEmNE2yxnglpRDJ22Av,,tidy_tuesday_dbcl
70V9yuVZKIXSsdhCOJSA8w,Dream ship,artist:1afef867-4765-27ef-a9a4-9de6a5fbefb9,album,2019,,1,,,70V9yuVZKIXSsdhCOJSA8w,,tidy_tuesday_dbcl
70WadO9CAH4rOI1rEbTS0a,Déjala Que Vuelva (feat. Manuel Turizo),artist:988fb73d-8400-9c06-ab95-dc32efbb6029,album,2017,,1,,,70WadO9CAH4rOI1rEbTS0a,,tidy_tuesday_dbcl
70WwEIDaiRPiZWzJBcqKO9,Who Can I Be Now? [1974 - 1976] (2016 Remaster),artist:27db600b-4088-14ba-c570-d2fa2993f79b,album,2016,,1,,,70WwEIDaiRPiZWzJBcqKO9,,tidy_tuesday_dbcl
70XO7jxoVIV9p9IFyjXGvJ,Sigo Siendo Yo,artist:3e407fe0-60fb-4f63-7c74-e1d9efebb545,album,2006,,1,,,70XO7jxoVIV9p9IFyjXGvJ,,tidy_tuesday_dbcl
70Z3koO5fl40ahmTvT8ZZC,Vendetta,artist:05901d21-7666-f6e9-0644-60777da70a04,album,2019,,1,,,70Z3koO5fl40ahmTvT8ZZC,,tidy_tuesday_dbcl
70fkHUXk9O9pl3XsDr046i,In My Mind,artist:da0e8bc4-5411-c7b7-7bea-242cc80d7c00,album,2016,,1,,,70fkHUXk9O9pl3XsDr046i,,tidy_tuesday_dbcl
70gXKigc5eAJZN7na9hyli,Aether,artist:45fd591a-3286-ed62-9a11-20766fef0397,album,2019,,1,,,70gXKigc5eAJZN7na9hyli,,tidy_tuesday_dbcl
70lQYZtypdCALtFVlQAcvx,Led Zeppelin II,artist:a8c86eae-e61d-c096-4a6f-69cb57550c16,album,1969,,3,,,70lQYZtypdCALtFVlQAcvx,,tidy_tuesday_dbcl
70mMwsEPefj1KhwUmdJiAL,Alternate Paths,artist:5d06420e-9113-f5e0-7705-0634e2ea9151,album,2019,,1,,,70mMwsEPefj1KhwUmdJiAL,,tidy_tuesday_dbcl
70ncIMgaMk8xOjKvbovSBE,Hijos del Mediterráneo,artist:7737b536-865f-79b0-0cdc-84eea79a6cbc,album,2019,,1,,,70ncIMgaMk8xOjKvbovSBE,,tidy_tuesday_dbcl
70pFncpZ8i2k51bI3M5apq,Oh La La La,artist:7af5bc8e-9462-a900-d7db-3c0d6f21749b,album,2016,,1,,,70pFncpZ8i2k51bI3M5apq,,tidy_tuesday_dbcl
70pxdOG2Bre3rOp2i1pwtZ,The Best Of The Michael Schenker Group ('80-'84),artist:fd6aa891-b211-daf1-1426-0b5d7cddfcc0,album,2008,,1,,,70pxdOG2Bre3rOp2i1pwtZ,,tidy_tuesday_dbcl
70pzt9WWiOAgyOugEXpF2b,Si Te Vas,artist:2937b467-3e4e-4dec-ec2b-a6cedd7230f0,album,2018,,1,,,70pzt9WWiOAgyOugEXpF2b,,tidy_tuesday_dbcl
70tKSAfnvmCL09IsfeeDxj,Hopeless Romantic (feat. Swae Lee),artist:523d76e6-0e6a-8b5e-a233-46aca8cfee9f,album,2018,,1,,,70tKSAfnvmCL09IsfeeDxj,,tidy_tuesday_dbcl
70uPhkIhXTXM6MNNsMjAHx,1987 (2018 Remaster),artist:877b3bd2-c4b8-e6f4-6f4a-19e5deb55b9d,album,1987,,1,,,70uPhkIhXTXM6MNNsMjAHx,,tidy_tuesday_dbcl
70ua7PKzAOfCPLfV3qWAbL,Things I've Learned,artist:6fb1f993-88d6-98af-b667-8c60d90ab17a,album,2018,,1,,,70ua7PKzAOfCPLfV3qWAbL,,tidy_tuesday_dbcl
70vSclfCSEYzlU8k3g5cLp,Rise and Shine (Radio Edit),artist:9ad2b349-d705-31c6-e98f-cbd5da7cf6c3,album,2017,,1,,,70vSclfCSEYzlU8k3g5cLp,,tidy_tuesday_dbcl
70w7NUmpcbNNgzClrQYDXE,Never Walk Alone (Radio Edit),artist:b3043767-01bb-974f-bf95-c674a4bb5e10,album,2017,,1,,,70w7NUmpcbNNgzClrQYDXE,,tidy_tuesday_dbcl
70yMNdgyIj9SrQXFmdJKx9,El Dueño Del Sistema,artist:ee2902fb-2a25-4528-2ee3-49658b323868,album,2009,,1,,,70yMNdgyIj9SrQXFmdJKx9,,tidy_tuesday_dbcl
70ysKl4k2zHmwjguU42H8J,Forget you,artist:3e06a141-f6f7-748a-66da-5589c8ed08f0,album,2019,,1,,,70ysKl4k2zHmwjguU42H8J,,tidy_tuesday_dbcl
70ziXyCSplSPUpFmq9kh6M,Primitive Love,artist:bfddec89-4126-ad82-3bf4-bfdbe6a20707,album,1985,,3,,,70ziXyCSplSPUpFmq9kh6M,,tidy_tuesday_dbcl
710r3GsYcKB4Pxxrqx4gP4,Iris,artist:506e0ea6-7a3c-ab10-8b7f-644a49f47fd9,album,2019,,1,,,710r3GsYcKB4Pxxrqx4gP4,,tidy_tuesday_dbcl
711Ewqb91hqv9aKXWPaBTI,Me Mata,artist:f895b0e1-5341-f0f0-5ab5-674368ced0be,album,2017,,1,,,711Ewqb91hqv9aKXWPaBTI,,tidy_tuesday_dbcl
712ByyplG3GTcT5BACgZYk,B U M P,artist:8650fec3-2878-b32e-b6ac-c041dc5e207c,album,2016,,1,,,712ByyplG3GTcT5BACgZYk,,tidy_tuesday_dbcl
713d2aig86cskmj4zdL9nR,Welcome,artist:22096f37-227c-cbfb-58e4-096237b30a0f,album,2002,,1,,,713d2aig86cskmj4zdL9nR,,tidy_tuesday_dbcl
714ndVxSx8lIWhQxdbcXIs,Paranoid,artist:b1dd10ef-a6a2-7615-36d1-2edc20edeca9,album,1970,,2,,,714ndVxSx8lIWhQxdbcXIs,,tidy_tuesday_dbcl
7165afmtXwMtK9COSgmUHd,Dancin (Krono Remix),artist:f2ded3a7-5a4d-55e6-d0e9-2db854f14dd0,album,2013,,1,,,7165afmtXwMtK9COSgmUHd,,tidy_tuesday_dbcl
7165sDSepUygmn7sd9Ovzu,Interstellar,artist:9abc0215-ff86-8771-1bd6-cd94d3eb0188,album,2019,,1,,,7165sDSepUygmn7sd9Ovzu,,tidy_tuesday_dbcl
716NWpKPoVd5uv5wEOaEAB,Aurélio³,artist:98fb0805-81fd-6e2e-feae-d2960abde5b3,album,2020,,1,,,716NWpKPoVd5uv5wEOaEAB,,tidy_tuesday_dbcl
7188JsHTl3rladofF7CVvW,Esperanza,artist:1c86570a-2a96-abfa-5803-1bca84cdf095,album,2008,,1,,,7188JsHTl3rladofF7CVvW,,tidy_tuesday_dbcl
71892FaYxmzC6rW1SLmZ9F,Toluca Lake (Imad Remix),artist:9e64b119-f0c1-6c2c-cde9-bdc5cf5af8e0,album,2018,,1,,,71892FaYxmzC6rW1SLmZ9F,,tidy_tuesday_dbcl
719ELjvRzp0lHiLyAuAGj3,Are You Experienced,artist:bb71b4b0-7f52-6ca6-7474-d5a70dfb8e07,album,1967,,1,,,719ELjvRzp0lHiLyAuAGj3,,tidy_tuesday_dbcl
719IwbcXFI2MPTdJef9A5S,Looking At Me,artist:c7aecdba-1ad8-f0b6-ddcd-4688fe718dd0,album,2019,,1,,,719IwbcXFI2MPTdJef9A5S,,tidy_tuesday_dbcl
719VrLJPSR7SUsDRtOZTjs,Silence,artist:fe1a91d7-274c-2699-f5d0-45a370652786,album,2019,,1,,,719VrLJPSR7SUsDRtOZTjs,,tidy_tuesday_dbcl
71AkelEsyi48fUs036TmZq,Te Regalo Amores,artist:592955e7-3647-7a6f-d207-72c4b851981e,album,2008,,1,,,71AkelEsyi48fUs036TmZq,,tidy_tuesday_dbcl
71BxnWYPkWzuNP4AaofY8V,All Night Long (Remix Competition Top Winners),artist:524cbaff-bba7-c205-8dd4-3b6491e8d7de,album,2019,,3,,,71BxnWYPkWzuNP4AaofY8V,,tidy_tuesday_dbcl
71DEqZQPK1OhGtZ9bNtbcc,4 Your Eyez Only,artist:5c16448f-bff2-81e6-5c10-581e5066d39b,album,2016,,2,,,71DEqZQPK1OhGtZ9bNtbcc,,tidy_tuesday_dbcl
71FnySHH9MXxOUaxADePGA,Provocateur,artist:d4461ed9-24c1-d298-cdad-3cb27aa5b66f,album,2016,,1,,,71FnySHH9MXxOUaxADePGA,,tidy_tuesday_dbcl
71HM1CMYWeZzws8pyiEn46,The Predator,artist:f54f695e-bf98-f055-add1-753e50c142c4,album,1992,,1,,,71HM1CMYWeZzws8pyiEn46,,tidy_tuesday_dbcl
71HeCCNmwSJpAQy0eZYwV0,Ouro,artist:a152156f-935c-7a79-4b94-304386ffa681,album,2020,,1,,,71HeCCNmwSJpAQy0eZYwV0,,tidy_tuesday_dbcl
71I5xD33sENywFLnezsJhl,I Can't Stand The Rain,artist:2ec12ece-d66e-e891-eb3e-7a25eadd5edd,album,1974,,1,,,71I5xD33sENywFLnezsJhl,,tidy_tuesday_dbcl
71IwMI1hVyRQEIATOqyKK0,Mother Wit,artist:f1f5d54b-47dc-937b-287a-e512cb2ad572,album,1988,,2,,,71IwMI1hVyRQEIATOqyKK0,,tidy_tuesday_dbcl
71Kzz1haN5Zj92NI3YM7AO,I Want U,artist:b1edb171-d9d4-6ff6-e1be-23f22f02f271,album,2016,,1,,,71Kzz1haN5Zj92NI3YM7AO,,tidy_tuesday_dbcl
71LLVKcxl3EkYjz7WEFPM8,Me and My Guitar,artist:9e64b119-f0c1-6c2c-cde9-bdc5cf5af8e0,album,2016,,1,,,71LLVKcxl3EkYjz7WEFPM8,,tidy_tuesday_dbcl
71Lj0aChSIOmDBbSiYUzPy,Forgive or Forget (R3HAB Remix),artist:dec593eb-b8de-7063-2208-fbb3f5566e0f,album,2019,,1,,,71Lj0aChSIOmDBbSiYUzPy,,tidy_tuesday_dbcl
71NzsQgmjQ5rIm33Hpjv2V,Outline,artist:bb7acb86-35cf-b753-485a-91381300e2c4,album,1979,,1,,,71NzsQgmjQ5rIm33Hpjv2V,,tidy_tuesday_dbcl
71QcDFyIF7xuIyaTV2LFBw,Ryde Or Die Vol. II,artist:e6b2ae54-9b9d-cca2-fd23-801387ca298e,album,2000,,1,,,71QcDFyIF7xuIyaTV2LFBw,,tidy_tuesday_dbcl
