artist_id,name,name_normalized,country_of_origin,career_start_year,primary_genre_l1,primary_genre_l2,spotify_followers,spotify_popularity,monthly_listeners,musicbrainz_id,lastfm_listeners,lastfm_play_count,is_solo_artist,source_dataset
artist:f1146400-c7d8-745c-26d6-e98577a83957,Bonde do Forró,bonde do forr,,2005,Latin,Forró,,,,,,,,compiled_multi_source
artist:f1154ae1-4422-0b4e-c98b-b1833a7ebdeb,Coalesce,coalesce,,2009,Metal,Metalcore,,,,,,,,compiled_multi_source
artist:f1154b35-ebe7-ce61-de37-266c3d0098e4,Una Mas,una mas,,2001,Electronic,House,,,,,,,,compiled_multi_source
artist:f115a7ed-2bda-0a1d-5aa8-2d77234c4f7f,Chris Porter,chris porter,,2015,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f1170770-8da0-87b7-0bbe-f9178375e3b7,Khiva,khiva,,2017,Reggae,Dub,,,,,,,,compiled_multi_source
artist:f1176d82-07fb-ecd4-fe00-4ec12f30bd2a,The Yellow Diary,the yellow diary,,2018,World,Indian,,,,,,,,compiled_multi_source
artist:f1198bb6-61ff-a6d9-0d7c-a62f801614d8,ДДТ,,,2000,Folk,Folk,,,,,,,,compiled_multi_source
artist:f11a05b0-3e43-c88f-271f-abeb070e5980,TJ Monterde,tj monterde,,2012,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:f11ad25c-b5d8-d279-8e9d-be1c4023261e,Heartland,heartland,,2006,Country,Country,,,,,,,,compiled_multi_source
artist:f11b01ac-6bfa-4221-08a9-f35338ec2bd7,Marco Hietala,marco hietala,,2004,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:f11bd2f3-75d4-be26-4860-574ecf018cb6,Ray Ben Rue,ray ben rue,,2019,Electronic,Chill,,,,,,,,compiled_multi_source
artist:f11bdea1-15ce-a87f-156a-df18b5799e3a,Riddim Cats,riddim cats,,2014,Rock,Ska,,,,,,,,compiled_multi_source
artist:f11c5d56-5029-56bf-8b4b-2d7f89d23d2e,Cevdet Bağca,cevdet baca,,2002,Folk,Folk,,,,,,,,compiled_multi_source
artist:f11c6e1c-e1fd-79d6-49cd-67ce96e6397f,Rooftime,rooftime,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f11cdc6d-8769-d7ae-7c0a-dba27c3bc957,Trudy Lynn,trudy lynn,,2022,Blues,Blues,,,,,,,,compiled_multi_source
artist:f11e3ca1-92c1-7033-46c9-089e01e3ac55,Hunter Siegel,hunter siegel,,2015,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:f11ec031-d776-7c31-0cc4-a453f67569f0,Morning Glory,morning glory,,2003,Rock,Ska,,,,,,,,compiled_multi_source
artist:f120d247-cc1f-e4e6-7db0-1c1c3aa21172,Miguel Reyes,miguel reyes,,1996,Latin,Latin,,,,,,,,compiled_multi_source
artist:f121529c-736c-72cc-f64a-4fb74fe9daf2,Billo's,billos,,2001,Unknown,Salsa,,,,,,,,compiled_multi_source
artist:f121778c-29e1-d0f4-ebd5-6d3096e925ad,Bourbonese Qualk,bourbonese qualk,,2015,Electronic,Industrial,,,,,,,,compiled_multi_source
artist:f121b529-0be9-d65a-d668-aa3093456ff1,7000 Dying Rats,7000 dying rats,,2007,Metal,Grindcore,,,,,,,,compiled_multi_source
artist:f121f7eb-8037-d9f6-843c-dfc004b501de,Aadesh Goud,aadesh goud,,2022,World,Indian,,,,,,,,compiled_multi_source
artist:f1235843-6de7-fd57-4e07-41f066fdd8fd,Shadow Dancer,shadow dancer,,2011,Electronic,Techno,,,,,,,,compiled_multi_source
artist:f1276313-0be2-b8ee-86ce-4af647a213a0,Amaia,amaia,,2018,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f1293e9d-abbe-688e-43df-4cf1c80abe4b,İbrahim Rojhilat,ibrahim rojhilat,,2004,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:f12996e9-fc0f-494e-4016-983661114232,RSIN,rsin,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f129b5ca-3d3a-3f3f-9916-2ff788ad0f2e,Pale Sketcher,pale sketcher,,2010,Reggae,Dub,,,,,,,,compiled_multi_source
artist:f12a985f-400b-233f-6012-cd6d12e76853,Night Ritual,night ritual,,2020,Rock,Goth,,,,,,,,compiled_multi_source
artist:f12abf79-386d-4a96-c7b1-5321277f0e24,Winter Havens,winter havens,,2020,Rock,Rock,,,,,,,,compiled_multi_source
artist:f12c70be-7535-28b5-b76d-a95368977a22,Joe Walsh,joe walsh,,1976,Blues,Blues,,,,,,,,compiled_multi_source
artist:f12cf94a-d4e4-a181-ccee-07e224495ff1,TRISHES,trishes,,2016,World,Indian,,,,,,,,compiled_multi_source
artist:f12d723a-f122-38ca-d24d-1ee14551a441,Hortense Ellis,hortense ellis,,2002,Rock,Ska,,,,,,,,compiled_multi_source
artist:f12fa7cc-1246-0760-e9bd-d8d1ba966dd0,"Fertig, Los!",fertig los,,2007,World,German,,,,,,,,compiled_multi_source
artist:f1305fe8-f83b-314e-0d7f-44285c2b28b0,Ruth Brown,ruth brown,,2003,Rock,Rock N Roll,,,,,,,,compiled_multi_source
artist:f1311792-816b-5be6-5c85-c757274430ba,Tommy James,tommy james,,2008,Rock,Rock,,,,,,,,compiled_multi_source
artist:f131371d-6935-fa44-bd8a-633e5e6b788c,Fletcher Henderson & His Orchestra,fletcher henderson  his orchestra,,2004,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:f1331d72-273f-d471-3bf9-d9f2ca094a3a,Gnoss,gnoss,,2019,Folk,Folk,,,,,,,,compiled_multi_source
artist:f1333ae8-526b-8549-ee49-13fd04c8665f,Alibi Montana,alibi montana,,2000,World,French,,,,,,,,compiled_multi_source
artist:f1348963-b027-8f2f-ca63-87c688dfb055,Chiquetete,chiquetete,,2001,Pop,Pop,,,,,,,,compiled_multi_source
artist:f135c54b-13ca-66ff-e06f-d410c3fa747e,Ole Biege,ole biege,,2017,World,German,,,,,,,,compiled_multi_source
artist:f1375c77-7011-0bef-b043-98b36abafc34,Leoni Torres,leoni torres,,2011,R&B,R&B,,,,,,,,compiled_multi_source
artist:f139ac87-46f6-c80a-74c1-5b6cd4c3dfd9,Bobby Vandamme,bobby vandamme,,2022,World,German,,,,,,,,compiled_multi_source
artist:f13a65df-6830-73c8-57b1-e736702012c1,Elliott Jack Sansom,elliott jack sansom,,2019,Classical,Classical,,,,,,,,compiled_multi_source
artist:f13ad195-ac0d-e0d8-533f-02edc0328e0c,Chico César,chico csar,,2001,Latin,Samba,,,,,,,,compiled_multi_source
artist:f13adaa3-6c8f-c888-cc63-5132b1828d57,Israel Nash,israel nash,,2014,Folk,Folk,,,,,,,,compiled_multi_source
artist:f13adcd3-e07f-daee-fd5a-851033cb2f0a,Doechii,doechii,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:f13bb1be-d03d-b9d6-8a7d-9a48aafeec78,Manu,manu,,2005,World,French,,,,,,,,compiled_multi_source
artist:f13bf9d3-2fda-f5e6-e2a8-1bc9fdf4b057,Zdob si Zdub,zdob si zdub,,2021,Rock,Punk,,,,,,,,compiled_multi_source
artist:f13dfee3-5a80-a761-918d-326acd591d12,XO,xo,,2017,R&B,R&B,,,,,,,,compiled_multi_source
artist:f1422d12-5820-c5e1-a933-fe9ede6e6d3f,Resensed,resensed,,2019,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:f1424bd0-89f6-8f19-b4d8-c8e6b44effad,Gerald Clayton,gerald clayton,,2009,Classical,Piano,,,,,,,,compiled_multi_source
artist:f1436ca1-1b5a-1a53-f984-201634718787,Little Giants,little giants,,2016,Latin,Latin,,,,,,,,compiled_multi_source
artist:f1443f75-075d-05dd-e11f-309e378f05fb,Filadelfiakirken,filadelfiakirken,,2023,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:f144c430-9872-0ea3-7b08-2bc7417458af,Ninjaneers,ninjaneers,,2014,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f144cd7b-eacd-b9b6-d93b-a85bf4c8ff4a,MIKESCHAIR,mikeschair,,2009,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:f145f4de-4edf-5a61-9bf4-1286174b835f,Georgia Holt,georgia holt,,2013,Country,Country,,,,,,,,compiled_multi_source
artist:f1462679-6f9f-ecbc-1dd2-6432e3df5adc,MDC,mdc,,2007,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:f146465c-82e3-0cae-fac9-afd9a0951b5b,ARYZE,aryze,,2021,Reggae,Dub,,,,,,,,compiled_multi_source
artist:f14755ea-8b3d-1223-1be6-11d10a0d12c1,Johnny Ip,johnny ip,,2001,Pop,Cantopop,,,,,,,,compiled_multi_source
artist:f14801c7-6eee-bcbe-b531-18f36cc4f21f,Foxes,foxes,,2013,Electronic,Electro,,,,,,,,compiled_multi_source
artist:f148d102-5cf3-e1b4-1375-cebf6b0a6dae,Галина Романова (Лёля Белая) и группа Первомайка,      ,,2015,Pop,Romance,,,,,,,,compiled_multi_source
artist:f148f51f-d0f6-5948-3606-1fc18d2c8771,Ocean Sleeper,ocean sleeper,,2016,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:f1491de3-065d-ecf1-0247-e8b9b562638b,"Robert Lockwood, Jr.",robert lockwood jr,,2000,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:f14bf6cd-51ed-5371-92a4-c6b1e410f01e,Sylvia Telles,sylvia telles,,2005,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:f14c5343-b549-b6d0-28e0-4bc7132e8b92,Prime Minister,prime minister,,2000,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:f14cb5cf-13c0-1665-3d8b-6ab54def62bb,MIMO,mimo,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f14dbaf4-b738-5d31-20f7-aa84c8ceff4f,"quickly, quickly",quickly quickly,,2017,Electronic,Chill,,,,,,,,compiled_multi_source
artist:f14e4a10-8dd1-e8a6-9c6d-dafaca45f83b,Stanley Turrentine,stanley turrentine,,2000,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:f14f9796-b74e-b4b3-8d8d-14be3269bc11,Allison Ponthier,allison ponthier,,2021,Folk,Folk,,,,,,,,compiled_multi_source
artist:f14ff972-a980-938e-b991-37083caef631,Ernest Bloch,ernest bloch,,2004,Classical,Classical,,,,,,,,compiled_multi_source
artist:f1514095-164b-612c-58c5-f8b25840dbca,Antipati,antipati,,2007,World,Swedish,,,,,,,,compiled_multi_source
artist:f152b00d-5d41-8ec2-847f-056f58cab7ec,Beach Riot,beach riot,,2020,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:f152ec43-f3c8-deed-8107-88a4bb27f5b0,Pixies,pixies,,1988,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:f152f1fe-82ea-2372-57f9-a12e3306cd80,PillowTalk,pillowtalk,,2011,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:f152f5e7-a48f-588b-08bc-9916ba5bece7,Jim David,jim david,,2007,Pop,Comedy,,,,,,,,compiled_multi_source
artist:f1568d73-a21c-6edd-0efe-85a56bd174bd,Charlie Hightone and The Rock-It´s,charlie hightone and the rockits,,2010,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f156b6fa-9851-1597-55fc-a97407e0fd1a,Oehl,oehl,,2020,World,German,,,,,,,,compiled_multi_source
artist:f15834d3-f55c-07e0-4925-250c773471f5,Blaze of Sorrow,blaze of sorrow,,2005,Metal,Black Metal,,,,,,,,compiled_multi_source
artist:f1586543-b9f6-b092-f779-f480ae6b6c04,Midnight Vices,midnight vices,,2020,Electronic,Techno,,,,,,,,compiled_multi_source
artist:f15b8957-24a5-10ff-fbd5-8aabdf23a162,Deana Carter,deana carter,,2002,Country,Country,,,,,,,,compiled_multi_source
artist:f15d8434-1cd6-9c3b-ed9f-345e5d806fb1,Graupel,graupel,,2018,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:f15e8a50-4fcb-4fa8-a842-cd72007b842f,Paul Johnson,paul johnson,,2004,Electronic,Chicago House,,,,,,,,compiled_multi_source
artist:f15e8a6a-7c1b-813c-740b-f81c2d4ad20d,Alberto Echagüe,alberto echage,,2003,Latin,Tango,,,,,,,,compiled_multi_source
artist:f15fc442-3804-3254-1b9d-6bc5ab58f3a2,VOLLÉSTAD,vollstad,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f15fef94-cb92-474d-bfa4-d1b1dcd18f64,Pro Sound Effects Library,pro sound effects library,,2010,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:f1627eda-deba-805b-e6d5-9c3d7bba494b,Karma Kid,karma kid,,2014,R&B,R&B,,,,,,,,compiled_multi_source
artist:f163f328-48e4-e0fa-319c-8fe75c8713bd,Neneh Cherry,neneh cherry,,1996,R&B,R&B,,,,,,,,compiled_multi_source
artist:f164caed-1337-60e1-9ada-8f36c9fa043f,MDWS,mdws,,2017,R&B,Soul,,,,,,,,compiled_multi_source
artist:f164fb9b-f67d-adde-f043-418a4fb1ddce,Push over,push over,,2017,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:f16539ce-071c-9ed3-c40f-3f46ba532bf6,Jmss,jmss,,2018,Latin,Latin,,,,,,,,compiled_multi_source
artist:f1657863-9d38-e764-a75e-f3c7c890b77c,Dream Easy Collective,dream easy collective,,2018,Latin,Latin,,,,,,,,compiled_multi_source
artist:f1661c9d-aa56-debd-aa2e-f28605470a4f,Rage,rage,,2001,World,German,,,,,,,,compiled_multi_source
artist:f1666f3f-ce80-e901-817d-15242a94bdf3,Ilda Saulic,ilda saulic,,2008,Folk,Folk,,,,,,,,compiled_multi_source
artist:f166b84d-52c6-433f-d74d-eb78c5fcab86,Laurentiu Duta,laurentiu duta,,2012,Electronic,House,,,,,,,,compiled_multi_source
artist:f1674fa8-b5d4-560e-c5e8-5339674c1bd9,YUTO,yuto,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:f167b40c-896b-9f76-347e-16fbf3dc5d3a,Pavel Milyakov,pavel milyakov,,2021,Electronic,Club,,,,,,,,compiled_multi_source
artist:f1694493-4e85-5907-cfab-a60bbe46bd67,CJ Bolland,cj bolland,,2001,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:f16a5194-728a-6a63-955d-0dac540d8015,Emeli Sandé,emeli sand,,2012,R&B,Soul,,,,,,,,compiled_multi_source
artist:f16a611f-b6a8-9825-4d72-ce01354bf503,Sylvain Luc,sylvain luc,,2000,World,French,,,,,,,,compiled_multi_source
artist:f16ce672-2381-c4ea-dcaa-bc760659e7f5,Aero Chord,aero chord,,2013,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f16e3283-377b-8830-c0c4-1e628d2d1380,Hibou,hibou,,2015,Electronic,Chill,,,,,,,,compiled_multi_source
artist:f16ff484-13eb-5d0b-d129-7d1fa2d4b522,Trapical,trapical,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:f1704f8f-cccf-fe43-8939-4ea6d22c42cc,Culture Code,culture code,,2013,Reggae,Dub,,,,,,,,compiled_multi_source
artist:f171c921-1dc9-161e-a570-5de0eb925734,Loungertrip,loungertrip,,2007,Electronic,Chill,,,,,,,,compiled_multi_source
artist:f1757a79-6ff0-b390-e1d5-7b4e4ab4db7a,Kid Bombardos,kid bombardos,,2009,World,French,,,,,,,,compiled_multi_source
artist:f1759444-6df2-f19b-d0a1-2fdbd9e7f3e8,Rapper Big Pooh,rapper big pooh,,2005,R&B,Soul,,,,,,,,compiled_multi_source
artist:f175cb99-2250-c5cc-f305-c82c28cd901c,Drevm,drevm,,2019,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:f175e09c-cd29-c70d-6cfd-9181256da4a7,Kick,kick,,2014,World,Swedish,,,,,,,,compiled_multi_source
artist:f1762f71-03ed-62c6-f22c-f0116fe47417,Magna Carta,magna carta,,2012,Rock,Psych-Rock,,,,,,,,compiled_multi_source
artist:f177e989-d7b7-c152-b013-e0e5b7ffe7a5,Alex Gargolas,alex gargolas,,2001,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:f1780574-8496-5cb3-e6bb-6ccc754a425f,Tample,tample,,2018,World,French,,,,,,,,compiled_multi_source
artist:f179a572-7e85-55b0-53b5-82a3e51c67d0,Elias Ahmad,elias ahmad,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:f179f35c-1ba8-e377-9e62-316315220d5f,Raw Brigade,raw brigade,,2018,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:f17a4a60-057e-bc9f-d9e5-1cc81797fecf,Dem Franchize Boyz,dem franchize boyz,,2004,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:f17a5732-427f-1139-2e8b-6fdce38b725f,Modera,modera,,2022,Electronic,Progressive House,,,,,,,,compiled_multi_source
artist:f17ed526-7e4c-d053-5f23-f0b8686798a4,Twanguero,twanguero,,2013,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f17fbbe9-3634-5ecf-6134-6bca3425dd08,Man Without Country,man without country,,2012,Electronic,Chill,,,,,,,,compiled_multi_source
artist:f183560f-af5f-4bcb-c4a3-dabee470c112,Jebediah,jebediah,,2000,Rock,Emo,,,,,,,,compiled_multi_source
artist:f186983d-6879-7af0-25ee-afac46ec93fd,FILV,filv,,2019,Electronic,Dance,,,,,,,,compiled_multi_source
artist:f1884194-1e81-1a08-1d75-a3e63357aa11,Kate Ryan,kate ryan,,2001,Electronic,Dance,,,,,,,,compiled_multi_source
artist:f188ae5a-b7bd-cf00-801c-ebdbc2c9e0fd,Son Mieux,son mieux,,2015,Folk,Folk,,,,,,,,compiled_multi_source
artist:f1891fd4-9b79-a353-cacb-0739a8ab9efc,Donny Duardo,donny duardo,,2018,Latin,Latin,,,,,,,,compiled_multi_source
artist:f18a059d-6fe6-f7b7-4564-07bf4f4eb9b7,Maxine Brown,maxine brown,,2010,Blues,Blues,,,,,,,,compiled_multi_source
artist:f18a599e-e0dc-b3df-86cb-daaafd29cc24,C-BooL,cbool,,2016,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f18a6c5f-b036-4136-035d-8d5e7df759c9,Pete Golden,pete golden,,2018,World,Swedish,,,,,,,,compiled_multi_source
artist:f18e843e-f021-8537-4fd7-de6acf7c7612,Eva Eastwood,eva eastwood,,2008,World,Swedish,,,,,,,,compiled_multi_source
artist:f18ecbc5-210c-8332-a454-7d0b6331e88e,SISA grindcore,sisa grindcore,,2018,Metal,Grindcore,,,,,,,,compiled_multi_source
artist:f18eeaa4-b317-5195-871a-21c87b34b024,Funbi,funbi,,2016,World,Afrobeat,,,,,,,,compiled_multi_source
artist:f18f0ce6-28a5-8cd6-95a1-1aead53ae6f5,Syven,syven,,2010,Folk,Folk,,,,,,,,compiled_multi_source
artist:f1900e72-75e9-b01a-d651-40772ef214c8,Suburban Kids With Biblical Names,suburban kids with biblical names,,2005,World,Swedish,,,,,,,,compiled_multi_source
artist:f1911145-474a-9f1c-db9b-110ef735422e,Of Allies,of allies,,2019,Rock,Rock,,,,,,,,compiled_multi_source
artist:f19198c2-d93e-383f-76ad-92485b76d446,Enio Silveti,enio silveti,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:f191d061-ca95-d7b7-bfd4-97d890b90fc5,Adri Block,adri block,,2019,Electronic,Disco,,,,,,,,compiled_multi_source
artist:f191ff2e-6a77-81ff-4b9f-0a52d5e6abe8,Swearin',swearin,,2012,Rock,Punk,,,,,,,,compiled_multi_source
artist:f1922c25-8f8a-1b30-752b-cbb628ba0c37,James Chimombe,james chimombe,,2007,R&B,Groove,,,,,,,,compiled_multi_source
artist:f1936ef1-6afe-4745-26b3-8cca00ebb22f,Puma Blue,puma blue,,2017,Pop,Pop,,,,,,,,compiled_multi_source
artist:f1939b5c-c674-9ce9-2e84-7eb6f5d80048,Bobby Dreamz BIG,bobby dreamz big,,2020,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:f1945a9a-c24c-1050-40e1-bfc861510fc6,Merk & Kremont,merk  kremont,,2015,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f19471d5-8936-26ab-ace7-742f993e96a0,Emet,emet,,2014,Classical,Opera,,,,,,,,compiled_multi_source
artist:f19495c0-10a9-01a1-3364-b78f7c52a65e,BeatBo,beatbo,,2015,Pop,Party,,,,,,,,compiled_multi_source
artist:f195bdf8-0c95-a745-8916-f40f5ad89a5a,Captain Beefheart,captain beefheart,,2004,Rock,Psych-Rock,,,,,,,,compiled_multi_source
artist:f196f8f8-5743-356b-1c0f-d91231a27762,Felix Laband,felix laband,,2001,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:f1972508-fe8b-ff31-3293-516be30ad6fb,Pēteris Vasks,pteris vasks,,2004,Classical,Classical,,,,,,,,compiled_multi_source
artist:f1974145-1767-eccb-cd02-2933ecd67892,Pedro Iturralde,pedro iturralde,,2000,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f19963b2-c343-2b82-fd99-98d13d7c7d49,Exotype,exotype,,2014,Electronic,Trance,,,,,,,,compiled_multi_source
artist:f19a594f-7220-0ca0-c8ec-d8a4a9e61061,A Kay,a kay,,2019,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:f19af758-f7c5-f76f-2b3d-ae9bd1000f02,Soso Maness,soso maness,,2020,World,French,,,,,,,,compiled_multi_source
artist:f19b99bf-e382-e5ae-af3b-14f3ee44b79f,D I V I N I T Y,d i v i n i t y,,2018,Reggae,Dub,,,,,,,,compiled_multi_source
artist:f19ba5de-c3ef-6856-c7c1-d62121bc43e9,Domenicer,domenicer,,2000,World,Swedish,,,,,,,,compiled_multi_source
artist:f19e3b89-00e7-4bef-2eaf-81c7b0c84658,Ben van Dijk,ben van dijk,,2010,Classical,Classical,,,,,,,,compiled_multi_source
artist:f19e9e45-dbfe-19c1-4c5b-2d2b816147a6,Girlschool,girlschool,,2002,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:f1a29dee-fe1b-f2c2-493c-d03a0d25c058,Fall of Humanity,fall of humanity,,2017,Metal,Metalcore,,,,,,,,compiled_multi_source
artist:f1a3d8f8-32ad-15e5-3e7b-45cfaddf588d,Simon Sigurdson,simon sigurdson,,2016,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:f1a54a4f-9526-cc9a-61b2-45a60d42ee7d,NORRA,norra,,2020,World,French,,,,,,,,compiled_multi_source
artist:f1a55218-10f8-95db-1962-074cdd544c81,Split Second,split second,,2005,Electronic,Trance,,,,,,,,compiled_multi_source
artist:f1a6fa3f-ab84-312f-693f-479a24d8026f,Nursery Rhymes Music,nursery rhymes music,,2019,Pop,Party,,,,,,,,compiled_multi_source
artist:f1a7ba8e-7de9-a44c-9e37-b5a4adf879f9,Part One Tribe,part one tribe,,2009,Rock,Rock,,,,,,,,compiled_multi_source
artist:f1a81d78-2dea-6a19-bdca-383bffe68452,Spider,spider,,2002,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:f1a92904-7114-4fce-6590-9ad4d491ce28,Glenn Frey,glenn frey,,2012,Country,Country,,,,,,,,compiled_multi_source
artist:f1a981aa-3dd8-939b-54fa-9614370fb5ce,Michael Landau,michael landau,,2001,Blues,Blues,,,,,,,,compiled_multi_source
artist:f1aa5d86-9f96-263b-8252-0cc2076d4491,WONHO,wonho,,2020,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:f1ab1c8a-c899-5b22-60e8-a1651be5bc3a,The Killing Suspense,the killing suspense,,2002,Rock,Emo,,,,,,,,compiled_multi_source
artist:f1ab2124-572e-03d5-4f14-39a176b31933,Baude Cordier,baude cordier,,2016,World,French,,,,,,,,compiled_multi_source
artist:f1abcd45-3e6b-c3ba-37a6-082e3f4a4ed4,Orquesta Mondragon,orquesta mondragon,,2000,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f1adc73e-3595-102a-7178-5d0d3ecb39d5,G.R.E.S Unidos de Padre Miguel,gres unidos de padre miguel,,2015,Latin,Samba,,,,,,,,compiled_multi_source
artist:f1ae204e-e9fe-8bef-e0a1-2622bb183801,To Dream of Autumn,to dream of autumn,,2001,Rock,Emo,,,,,,,,compiled_multi_source
artist:f1ae5fb4-6d92-691e-c8c9-ab5bd10066c6,A-Wall,awall,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:f1ae636c-f564-7e7f-218f-5f2f2a094ac4,CG5,cg5,,2017,Pop,Pop,,,,,,,,compiled_multi_source
artist:f1ae9a82-3522-886a-eeb9-e6e71e3eec80,Mara Balls,mara balls,,2017,Rock,Psych-Rock,,,,,,,,compiled_multi_source
artist:f1afc444-2d17-5562-9946-ff8f9f3bfa7c,Stateless,stateless,,2007,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:f1afd701-8915-3996-0e22-5eb14f7b23c9,Monica Jacob,monica jacob,,2016,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:f1afe1d3-3634-5470-fd6b-af496deee353,Dimorfia,dimorfia,,2017,Classical,Opera,,,,,,,,compiled_multi_source
artist:f1b00e95-35a1-9eaf-d90b-1cb1fb4eda0d,Shatterfreak,shatterfreak,,2010,Electronic,Dubstep,,,,,,,,compiled_multi_source
artist:f1b05e06-6821-3f34-3ecb-2be43b744101,Mike Herrera,mike herrera,,2019,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:f1b0858b-7e06-af7f-687f-d8298922a4fe,indigo la End,indigo la end,,2012,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:f1b3729c-676a-903b-2f8b-a1ea1ef555fe,Mentissa,mentissa,,2021,World,French,,,,,,,,compiled_multi_source
artist:f1b45eaf-5397-1697-7aa4-9af1c32685a1,Paul Vidal,paul vidal,,2005,World,French,,,,,,,,compiled_multi_source
artist:f1b4f02f-d19d-6d8a-eef9-980308be90f1,Lasers Lasers Birmingham,lasers lasers birmingham,,2019,Country,Country,,,,,,,,compiled_multi_source
artist:f1b518be-1f27-e55f-7544-21c719de1500,Baby Alice,baby alice,,2010,World,Swedish,,,,,,,,compiled_multi_source
artist:f1b66cbf-f87b-9091-0629-243786d46195,Styx,styx,,1977,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:f1b67fe2-fb58-626a-bd17-df23352e2916,Systemhouse33,systemhouse33,,2016,World,Indian,,,,,,,,compiled_multi_source
artist:f1b7d133-9e2e-f72a-de8a-31d61afe951c,Nathassia,nathassia,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:f1bc1579-5fa1-1d27-8e8c-bbe29f7935aa,Engel,engel,,2014,Rock,Goth,,,,,,,,compiled_multi_source
artist:f1bc587b-363d-bc3f-c172-878080a68c66,Modelo de Respuesta Polar,modelo de respuesta polar,,2012,Latin,Spanish,,,,,,,,compiled_multi_source
artist:f1bcbb7a-da79-efbe-966a-103eda2a7647,François-Adrien Boieldieu,franoisadrien boieldieu,,2000,World,French,,,,,,,,compiled_multi_source
artist:f1bd160f-cd66-13fb-1e9a-e9dfab49c09e,Orquesta Típica Misteriosa Buenos Aires,orquesta tpica misteriosa buenos aires,,2011,Latin,Tango,,,,,,,,compiled_multi_source
artist:f1bdd10f-5f4c-9e1f-deee-9ce53f02d140,Haken,haken,,2013,Metal,Metal,,,,,,,,compiled_multi_source
artist:f1bdd6ba-1907-2ee2-1a03-40c189b6fc26,The Eyes Of A Traitor,the eyes of a traitor,,2009,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:f1bf97d3-1f70-4719-0c28-f1bdbbbf9ea5,Brown Eyed Girls,brown eyed girls,,2006,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:f1c1e3c1-fe6e-2662-f6f5-5123454ef189,Vetle Nærø,vetle nr,,2021,Classical,Classical,,,,,,,,compiled_multi_source
